id,is_iceberg
9d440f42,0.8697952628135681
1c0a891e,0.7808519601821899
981c3bc3,1.0
295604f4,0.5379042029380798
16ca16c3,0.5504867434501648
b4dda837,0.5107650756835938
88d088ef,0.0976816713809967
1b4fa160,0.7466238737106323
f371bd82,0.9999983310699463
b130a0b7,0.9981094598770142
ebf1de82,0.6145229935646057
01e651c3,0.9908478260040283
51b1fecc,0.8069573640823364
fa635a31,0.9939873218536377
97b7d789,0.8307907581329346
2f598053,0.0019922005012631416
c0e3e148,0.34254494309425354
cfa175a8,0.14653798937797546
3d7e09d8,0.932072639465332
44a13d1b,0.9918984174728394
c66b0948,0.4318320155143738
976a6d64,0.018960360437631607
8bbd8909,0.1606023758649826
522890fd,0.9696410298347473
f23a3b95,0.4623226523399353
680039dc,0.8049331903457642
93028e53,0.26404330134391785
22a16932,0.9458456635475159
7d8126d2,0.0035285602789372206
ba2ecd75,5.315397455518678e-09
8071bdd7,0.541172981262207
96d5aeee,9.558826974398471e-08
154be68f,0.9201070070266724
d8c2bfe2,0.982959508895874
f76d47b0,0.8082324862480164
0e781ade,0.9999294281005859
13cf6060,3.840797455642286e-23
cd99f710,0.9552380442619324
d10005bb,0.02525157667696476
3a31445f,0.9994780421257019
3157202d,0.3363752067089081
6ee64703,0.3485593795776367
e5de8685,0.5921179056167603
02cc70ba,0.14884641766548157
50984a87,0.9798792600631714
fa94957a,0.9996094107627869
eab406b4,0.321679949760437
3ad39398,0.30455756187438965
9ecf3802,0.7049897313117981
6048ae7b,3.3712381844464012e-12
9dc68871,0.009151266887784004
13701465,0.46833354234695435
8d8779f3,0.8266022801399231
0712f269,0.42265447974205017
722c2597,0.0002625362540129572
478a2b08,0.5901352167129517
38f5fb41,0.3208111822605133
c52ad74d,0.9999997615814209
0c85fd09,2.0460411662590885e-25
f1582cba,0.9608058929443359
ff836697,0.8030346035957336
ddfe4802,0.006993740797042847
3cef3bc7,0.9987008571624756
6a21542b,0.7622053623199463
150e23c4,0.999751627445221
078c6d99,0.9733334183692932
1dcd1dc3,0.9892893433570862
39967e45,0.48953551054000854
6b6333aa,0.0
4ae61433,0.32178255915641785
f96362e0,0.16147300601005554
97a88aac,0.8345652222633362
427ae8ce,0.2669464349746704
209d4b15,0.128892183303833
64b453bd,9.800506760304639e-12
0f5a484e,0.7758007645606995
5ac74969,0.991134762763977
736ed43e,0.6998356580734253
8533795f,0.7194961309432983
f5b54fb6,0.8001880049705505
6eb4c041,0.2966438829898834
97afdf42,0.1190614402294159
1bb488db,0.9974741339683533
f132e44d,0.17660857737064362
d3c2f140,0.43878135085105896
1756794d,0.518517255783081
9efcc11f,1.4407902426682995e-06
14c966cf,0.6897020936012268
59cfe4d1,0.3722071349620819
883151f4,5.230013471191342e-07
34c4c9ff,0.7006229758262634
70b4c2eb,0.6643891930580139
96a337d9,0.6902746558189392
7fe89ffa,0.7506259679794312
057c7a22,6.736307511800987e-09
451cc057,0.9046674966812134
05076700,1.0159654948438401e-06
dc52f6c1,0.7376677989959717
b03a59f9,0.46328005194664
129ed4b0,0.766411304473877
fb611563,0.9996311664581299
ac32e6f1,0.7888842821121216
c05c5ab0,0.6966290473937988
3163d5ed,0.4760608971118927
02096ca4,0.5693719387054443
e92496c0,0.006181308999657631
1a9e2c50,0.984772801399231
0864e334,0.7375543117523193
d976faeb,0.6148467063903809
1d7b342f,0.0037435260601341724
281bc1ea,0.0001948824356077239
bea9f0cf,0.5482050180435181
f4afa0e6,2.818649758040692e-09
e1b5ef69,0.3295753300189972
b50539fd,0.9956108927726746
2a8c9c15,0.380639910697937
157ebb0c,0.9959098100662231
247d3614,0.005189619492739439
0c6cc0cb,0.88160240650177
aae88d39,0.7602910995483398
0c77b464,0.43001657724380493
963cf5ea,0.9570579528808594
1b371d8b,0.9996067881584167
225bc00f,4.860805700632825e-21
bc0a4eec,0.5905290246009827
1099782e,0.25547510385513306
a18feadd,0.9852016568183899
ad7f4932,0.05953751504421234
5f8f831e,0.339143306016922
b5167c35,0.007311241235584021
0230b06d,0.5041268467903137
f8d7f7ba,0.0030191419646143913
08bd1053,0.9958919286727905
58e4dc8c,0.6891986727714539
4793ce8e,0.0545068196952343
304caab4,3.150982763600041e-08
f2ee6d7f,0.4888710081577301
e1f9c0e4,0.83632892370224
8e40401c,0.8047942519187927
5d9eaba2,0.6728460192680359
55e7562c,0.3113042414188385
9da6cb4b,6.54361592055476e-16
c3c1c8ec,0.0
3b38698e,0.2291281819343567
6c9eb909,0.054223109036684036
482a3d1d,0.517704963684082
0e9918f0,0.5345988869667053
ef894fd2,0.0
4b82e7f7,0.9999837875366211
b9cdd7fb,0.0
94a496f4,0.8269842267036438
995eacae,0.6163893342018127
41b02e58,0.9858533143997192
69f04617,0.7034171223640442
c889a03c,0.995028555393219
91f98acf,0.9999998807907104
9135c19f,0.9999507665634155
1f0e9c09,5.841157418862153e-11
260d6e8e,0.9999548196792603
46334397,0.003347816178575158
f34ddf31,0.41568154096603394
4d6177d7,0.7526668310165405
76a57270,0.7095671892166138
217b8cea,0.2518436908721924
9a45a566,1.72256787555735e-14
1b55c75e,8.736167345091417e-10
7bd92ec6,0.9972270131111145
6c409f41,0.5697665214538574
df3e48eb,0.9986172914505005
62723e57,0.37103962898254395
b8e627bf,0.913994312286377
86bb5d85,0.6573268175125122
77e5034c,0.011600117199122906
607079e5,0.6486043930053711
96879fb4,8.586818733269432e-19
6afe606d,0.9444562792778015
4129802f,0.9975249171257019
a42300ef,0.6351277828216553
1af842f5,0.9991657733917236
3fe57d78,0.9999395608901978
f4e60ed5,0.9979974627494812
68c8337b,0.5431607961654663
914ed5b5,0.3719117045402527
a6bb5987,0.09060291945934296
c781c439,0.7131109833717346
47a1a25e,0.30870309472084045
80ea0713,0.9588818550109863
a9d001bc,0.9327241778373718
f94d098a,0.01140369102358818
3e230e0e,0.6796852946281433
24afa485,1.3192014051849614e-16
bc37db7f,0.34402358531951904
83f99e4d,6.182209472171962e-05
1a8d86f7,0.02994582988321781
38136419,0.9170533418655396
d393e637,0.5658861994743347
36902570,0.9431665539741516
327f7b25,0.9750637412071228
3f8543c6,0.5534737706184387
a0d42a70,0.8581859469413757
e07ba430,0.6274392008781433
c6e53803,0.1926148533821106
fec4dad8,0.6377313137054443
933fc5ba,0.6046540141105652
c27eda4e,0.63298100233078
9b94d2c2,0.000973538204561919
a2dbdb31,0.8450862765312195
816258dd,0.43194109201431274
81f11218,0.9718065857887268
c4bd9d04,0.7858940362930298
c6ce9bf9,0.1028001606464386
a7b3cc29,0.9382043480873108
527870bf,0.5367651581764221
9af26068,0.9999953508377075
0b591e70,0.9937145113945007
2b1e57c5,0.5321919918060303
194db786,0.5953785181045532
e09ba644,0.9999798536300659
fa2ed3e5,0.9994379878044128
1ba92726,0.9618182182312012
8c8f45b4,7.144382307977537e-10
f8889f44,0.0
598e255b,0.07179780304431915
45f1aa7a,0.37068215012550354
022956a3,3.488821838005321e-17
d406064d,0.5763352513313293
76617947,4.859079243831869e-22
d0e5dccb,0.8485793471336365
33271da6,0.0
0840e2b1,0.4854086935520172
521a9f4d,0.9950450658798218
7286b1dc,0.5742579102516174
5b6acc2d,0.9774702787399292
e034cd34,5.1488009006079444e-14
46577660,0.6292927265167236
bb4d6f24,0.36235642433166504
bfc7a3f2,0.6225893497467041
abc66be8,0.08612636476755142
3627189f,0.9999986886978149
e49a77f6,0.012339760549366474
a209d7ee,0.562057614326477
dee69cf6,0.8480556011199951
9a6261a0,0.6004997491836548
a8e444c6,0.0
a6a66a28,0.9946592450141907
db7022ff,0.020269613713026047
0dfb45d9,0.6700960397720337
81c983aa,8.595273357059341e-06
a98fb5e1,0.9890917539596558
99e004d7,0.9928257465362549
d16e5fbb,0.09743071347475052
3c352f9e,0.25015559792518616
12202699,0.22767522931098938
86af0236,0.47344186902046204
f3703e6f,0.739621639251709
4a71dc34,0.6433053612709045
321edcdc,0.5764860510826111
e365a657,0.9999994039535522
45755c9c,0.07768330723047256
873b0829,0.026060352101922035
72ccd009,0.8988182544708252
205243d9,0.9473865032196045
d9202f36,0.002926813904196024
9d0c30b0,0.32546716928482056
56644ace,0.49857616424560547
c63f527f,0.9118145108222961
bb84b9bd,0.9969010353088379
6f68caf0,0.14243347942829132
8492119b,5.490601893143321e-07
71bde48d,0.9864897727966309
d2d6e2ba,0.7266278862953186
6f4b309c,0.8767297267913818
b3cc5ba3,0.7358168959617615
fee39547,0.7699629068374634
4893137a,0.9985054731369019
e283c4c4,0.6822069883346558
25bac62b,0.23266556859016418
8fd88dd6,1.0082043445436284e-05
b48c104e,0.9730754494667053
221d500b,0.30229896306991577
8f0de087,0.999616265296936
32342e03,0.7820531725883484
a8da99d8,5.892061949452909e-07
93203755,0.774391233921051
d3c88528,0.9989369511604309
0d7a17b3,0.4326126277446747
bd72f5ec,0.9999994039535522
e953c0fd,0.8512967824935913
e730b6c6,0.9895329475402832
c086033a,0.0171614121645689
a521d303,0.011647097766399384
b023957a,0.6765676736831665
3e0f04e8,0.9999759197235107
60647cba,0.001167407725006342
2f5c43a8,0.6457670331001282
b54ba69b,0.5643141865730286
eac962ff,0.7337117195129395
7e2a3763,5.773255207230932e-09
9362d863,0.12295474112033844
8f1b833c,0.3577025234699249
79727ff5,0.9885778427124023
62614c75,0.8744853138923645
75a03adf,0.9838272333145142
cf138392,0.15238536894321442
bf467a96,0.6138646602630615
c8b34651,0.9212059378623962
105a5c54,1.5280851584975608e-05
bf6de75c,0.5315033197402954
060702c8,0.9992239475250244
921bad2c,0.9285370707511902
e0d17eb0,0.5656939744949341
9a3825c9,0.3117867708206177
8eda717f,0.0029531086329370737
78906e0c,0.9999971389770508
c60100ad,0.9999656677246094
90a72a52,0.3830082416534424
d80e4ed4,0.6321699619293213
339cd0d2,0.0006794866640120745
d99de899,0.8815776705741882
357e20d1,0.9870627522468567
a4d190da,0.5670130848884583
bd226217,0.43871989846229553
476e2771,0.9994407296180725
4e483506,0.036342915147542953
f70ea081,0.9949340224266052
4645e56f,0.9998169541358948
e6d05940,0.9922187328338623
f8b3c6af,0.9766938090324402
c89d6aad,0.41110435128211975
0cb57f6e,0.40354683995246887
86a4be46,0.23941528797149658
75e62d7e,0.0
ebc36374,0.47404590249061584
0ebcb731,0.8311156630516052
24d000c5,0.9999918937683105
f3c9a4f6,0.9145091772079468
1bc59730,0.012390172109007835
47ea0bff,0.9919049739837646
cdeccfdd,0.9905869364738464
15e09a1d,0.7121578454971313
00652788,0.9039753079414368
23649c84,7.398831807776167e-33
91188a77,0.05603856220841408
eaca8580,0.8240602612495422
4ce9daeb,0.839446485042572
d4220673,0.8987375497817993
b6a87aef,0.8484803438186646
8333ebed,0.7725815773010254
950a3453,0.0
7074f6c9,0.5620578527450562
98a02caf,0.9968794584274292
59c8d2b3,0.9999908208847046
d99d13bd,0.986382007598877
de86f1cf,0.9996821880340576
8f4b1985,0.995912492275238
a7779b04,0.8902406692504883
2caeab11,0.2601011097431183
16aeea7c,0.7716684341430664
b9d19ab9,0.7278909683227539
29c5d2fd,0.9999995231628418
efcefa55,0.5491011738777161
099161c3,0.8632287383079529
12b49195,0.9998944997787476
96a1ce13,0.9435803890228271
67964b4f,0.0
b61c605c,0.1515054851770401
bcfc0f16,0.03138969838619232
bf0cb956,0.0
12f6aa7d,0.67906254529953
f36f3a0c,0.3660588264465332
83490492,0.07149814069271088
e3b62b60,0.3486739695072174
20b27d66,0.9998834133148193
25c3ce93,0.7792076468467712
67a2ff0b,0.6578927636146545
9b2d3c1a,0.9956812858581543
8ad51f7d,2.3936357340659242e-09
14137b57,0.9051111340522766
9ea5aa79,2.0942718215592298e-27
5ea1d2dd,0.03925041854381561
979c867e,0.8922993540763855
7ea1e1b6,0.7196483612060547
d65520ba,0.011819629929959774
765ad2e2,0.40702247619628906
d2957326,0.9931312203407288
24349e24,0.9999998807907104
fd8a2ae3,0.5209481716156006
b282d98e,0.7796452045440674
3eaa7a61,0.006343367975205183
16533dd4,0.7767908573150635
4adb68d7,0.9997827410697937
565005b9,0.40935277938842773
51d86e0c,1.0
30635642,0.0002153065288439393
d9480a60,1.0
b2647128,0.11967641115188599
20478c55,0.9989858269691467
caa0d105,0.13213743269443512
474f4534,0.12234131246805191
d51e3867,0.9200639128684998
e5d1bba7,0.024549204856157303
e7000b2a,0.4678318202495575
78f06b79,0.9999889135360718
8a9f4bee,0.9979047775268555
3d716bbe,0.7544792294502258
6e1ddef1,0.24670344591140747
9826f39a,0.6627658009529114
3fdc82f7,0.053820788860321045
31f013c3,0.45833727717399597
97a9df6d,0.675703763961792
10e65294,0.3647352159023285
0bdca1a5,0.8773622512817383
374037fa,0.9973245859146118
1d1a0cec,0.5931668281555176
d415c5ad,0.07021024078130722
ced1306d,0.9305544495582581
f43497f3,0.1345299780368805
ffd13a9e,0.9999853372573853
6f67148e,0.9775551557540894
be322b68,0.8638015389442444
af209b44,0.02818068489432335
69b53a4a,0.5510725975036621
4c085180,0.21176615357398987
608cea18,0.6311851143836975
f8bebbfd,0.19643579423427582
ae16855d,3.555656116760453e-11
dfc700b3,0.999967098236084
e3bdd9ac,0.784058690071106
87a8ea20,0.029498370364308357
3c3da9aa,0.9976826906204224
76c882d6,1.7507750271761324e-06
9e429645,0.9082886576652527
7dc9c990,1.5610668313570386e-08
f38d53ef,0.3107200264930725
e1785b6e,1.1287479497556232e-30
80c673fb,0.9737201929092407
a8b8c20b,0.5763090252876282
6a1ff150,0.9600598216056824
2f68d4fe,0.28663554787635803
c462ec65,0.9998549222946167
c374d5c4,0.9365967512130737
d20769b3,0.2607682943344116
c467fe4d,0.009739415720105171
1356229e,0.74543297290802
b1532127,0.019284367561340332
3777ee22,0.9994012117385864
4ba6023f,0.9341861009597778
08504ae6,0.21260467171669006
5e0b4cc5,0.8457205891609192
249a0c1f,0.993976354598999
24b3497f,0.7671304941177368
9edcf494,0.0
53297290,0.18623559176921844
6d3a269e,0.9915211200714111
1b0d38fc,0.9407873153686523
02747427,0.6546968221664429
38867253,0.9995731711387634
c392dbd0,0.7195305228233337
8939734c,1.9278925833532412e-07
097ba3af,3.3222463900062097e-16
30f0f835,0.11605546623468399
bdab1bcf,0.2133299857378006
1070a984,0.9524179697036743
c41b8a90,0.9855920076370239
86a3b5cc,0.9838533401489258
d0a3719e,0.5924195051193237
b1a8067b,8.003029662584371e-12
911bc6aa,0.8703584671020508
67a2d0ac,0.9177492260932922
11447262,0.9621058702468872
12fd1375,0.7896983027458191
f2898538,0.0845230221748352
0e7355e2,5.695011919704486e-28
bc2c87c8,0.9999979734420776
94001156,0.5101009011268616
d5855224,0.8713349103927612
a3c1a552,0.4784010946750641
edcf54fa,0.2560567557811737
a28b90eb,0.8276782035827637
63cd028f,0.047017622739076614
dbc79657,0.010128059424459934
bc856bf1,0.7912739515304565
c7e25a70,0.503211498260498
9771b119,0.01071351021528244
836db0d9,0.002330658957362175
f5685d3e,0.5058117508888245
bb04299d,0.7645957469940186
163a9d23,0.9002140760421753
5283c614,1.3898922290866977e-10
2276d5d8,0.3740294277667999
ccb77e34,0.9739452600479126
d4a75bf3,0.8763169646263123
e15f46ea,0.9745951890945435
992a45ba,0.23269757628440857
056e7768,3.580544752844999e-18
a1dc016b,0.8633106350898743
38db82cd,0.0005026863655075431
3295f3ae,0.5269304513931274
a6ff3660,0.6579835414886475
5981b799,0.9988239407539368
2636d79d,0.20756417512893677
7a8521e2,1.7761575463737245e-06
9b53021d,0.35016152262687683
0a37be18,0.9889357686042786
a8676e55,0.9991644620895386
3488b8fc,0.4963323175907135
b86d4006,0.8375542759895325
33888635,0.999997615814209
aa9ca5f9,0.913437008857727
08faf0f6,0.00016688526375219226
5320cd26,0.0001649988698773086
2c57fdaa,0.7471243143081665
d467ce62,0.6517332196235657
888a568e,0.9999393224716187
88d6c838,0.9973832964897156
8f138517,0.9895182251930237
e1108dc0,0.9094541072845459
9e9cd6c9,0.00775006040930748
ab893af4,0.001905628596432507
4d4b30ba,0.513670802116394
7ce15e26,0.8696261644363403
dbc45500,1.1218562434578416e-07
6a0cde3f,0.7533215284347534
2658014c,0.7748735547065735
08d20604,0.0003386441676411778
03c83dc9,0.9970959424972534
d741ccd1,0.5089338421821594
992d48b6,6.340497788262511e-13
b1ea3253,0.960114061832428
da379e69,0.9546589255332947
73b429af,0.9997492432594299
2aefe712,0.9999922513961792
1e3634f9,0.9998488426208496
069ee09e,4.54771464930559e-09
a7970f81,0.0
23084d2e,0.8074155449867249
ac57710a,0.9973342418670654
02553267,0.5894626975059509
0971c6c7,0.7890964150428772
cdb7f1fe,0.556856095790863
d3af3f60,0.30193281173706055
59daf44b,0.5078616142272949
c2169934,0.36749178171157837
da03b56e,0.7643044590950012
474ea404,0.9945735335350037
f686cdc4,0.20224986970424652
f865b354,0.9190398454666138
106df554,0.1622980684041977
e5637171,0.9968820810317993
cba8985c,0.1197090819478035
cc09c9ce,0.316081166267395
0b85b33f,0.9627542495727539
92f20625,0.9995112419128418
6b1379dd,0.7520942687988281
ed2b1df1,0.5476129055023193
325124e4,0.01451362855732441
7455c944,0.0
fd68ccc1,0.8747259378433228
8df9100d,0.8824045658111572
c406df9b,0.26955342292785645
4978870c,2.401244216798659e-07
383f95d6,0.8701989054679871
aba96bbf,1.7731758283900945e-09
6bba66b4,0.5235370397567749
b86fa0c9,0.663141131401062
a2abc369,0.7511844038963318
0b40c014,0.15404370427131653
d45add48,0.6086682677268982
00193999,0.9788702726364136
c2f1b710,0.41519278287887573
53750c72,0.10371952503919601
3137ef1d,0.7122591733932495
bc6b8e2a,0.19493623077869415
7cb546c6,0.9999817609786987
d59a2349,5.624384158409157e-08
04d04b9a,0.5080346465110779
05ac1343,0.03345068544149399
2917895f,0.0008395531331188977
342a1d01,0.9648005366325378
78309e4b,0.6037706136703491
5c1a5aba,0.001272602123208344
fae57f79,0.01841037906706333
23821d71,0.8898836374282837
5780b19d,9.12186715140706e-06
11c67865,0.6915180087089539
8564f114,0.8068737983703613
ec7d0fdd,0.7638822197914124
9a0446b8,0.6723530292510986
5f5da69d,0.324919193983078
7a11839b,0.9539576768875122
763c9bbf,2.287509232701268e-05
15a7b5c5,0.010754818096756935
e9c7e251,0.7328092455863953
2555c207,0.46131250262260437
ec8d9784,0.0
08fd9d10,0.8007608652114868
9504ae29,0.00879631657153368
0b91a24d,0.6179180145263672
e62e6cfe,0.9388444423675537
5d1291bb,0.6951781511306763
b3c1f2e7,0.999128520488739
c6a8db21,0.32785627245903015
f2c137fd,0.9919705390930176
b61e8155,0.18883280456066132
45b9ee35,0.504977822303772
8fe9c49b,4.20927830119623e-28
b98ceb09,1.6969837588476366e-06
70c4a435,0.19128693640232086
d953d111,0.5834107995033264
da7de86e,0.22072477638721466
519f8611,0.7417944073677063
75eefdc3,0.9085572361946106
62412092,0.9878714084625244
de8ec010,0.5663097500801086
ee6121f8,0.9969582557678223
412b66e0,0.6119546294212341
7405c131,0.5775667428970337
efff4306,0.6344698071479797
5658d679,0.0
617f88fc,0.015493549406528473
a120100b,0.49705296754837036
0971369e,0.9944179058074951
83f7fe7b,0.9301906228065491
12437da1,1.1079913028733124e-11
8e7f96a5,0.971365749835968
a08237de,0.003678292268887162
a013bd6f,0.9668654799461365
c6fdd404,0.9977120161056519
317e2af4,0.14699740707874298
dd9878c0,0.7610947489738464
42e76a51,1.0
022f77e3,0.9646949172019958
cada3682,0.999190628528595
53074f1f,0.9992413520812988
e6c19679,0.8876461982727051
dfb69b8b,0.12545102834701538
e1572941,0.5055494904518127
8d549cd2,0.45814162492752075
6913594d,0.05578281357884407
6e528fd6,0.982161819934845
c8b037c7,0.0008120810380205512
c3b6c880,0.28772658109664917
9684ac04,2.0695249516922672e-20
6d974acc,0.5782748460769653
57b10462,0.8302764296531677
b2373298,0.030055413022637367
8e946e10,0.9918970465660095
6acee7de,0.3172641694545746
8ad7cc2f,1.5969292235240573e-06
8e6e087e,0.5909262299537659
c3e46df5,0.16899339854717255
f6983f34,0.5594910979270935
8130a3aa,0.060946110635995865
0f11be03,0.6283611059188843
766073e1,0.7318879961967468
e67f6889,1.0
148a0930,0.8871417045593262
b333ff97,0.6951344609260559
1c148a28,0.8456002473831177
ee0b02d7,0.6542097926139832
fa1c5f6d,0.9590349793434143
9b12ae1f,0.0023820989299565554
3bb60b1b,0.6131014823913574
096e7594,0.7699534893035889
ac98996a,0.00730185117572546
1b7b9b9d,0.9947723746299744
61b2ac6f,0.3399311304092407
2bd414a8,0.9518746733665466
73d12826,0.0008490279433317482
29f7ec33,4.6735746650483634e-07
265f8aa8,0.9986748695373535
0d6be675,0.44712772965431213
a00ecdf6,0.7528056502342224
c414328a,4.405617660729627e-21
d47de87e,0.5132973790168762
376f984f,0.6802684664726257
12a35aa5,0.0017578797414898872
8ecfd739,0.17811226844787598
2cbc30f4,0.999982476234436
aa4bdf31,0.21245013177394867
69d18f51,0.9754942655563354
50cd4394,9.366006087351834e-31
bda732e1,0.9984543323516846
8e77e385,0.8589622378349304
49dfd51a,0.39893248677253723
b0a3e728,0.9208534955978394
518061ec,0.6067227125167847
bb306c8c,1.3872985225871215e-11
1b2cf099,4.758379468228213e-09
e7c405e4,0.9954583644866943
1fc79c9d,0.509401798248291
3427cd60,0.9999986886978149
8fc604cd,1.0
0981acfd,3.2181678761844523e-06
512e9c5c,0.7922286987304688
ae9f2426,0.00012434885138645768
a8cd44c8,0.9989551305770874
acac91c3,0.9999988079071045
35988937,0.8120440244674683
2a2dd539,0.6101933717727661
3f971e0a,0.00014925475989002734
7e09131c,0.5684031844139099
82726c59,0.7684749960899353
ec4c3dbd,0.5696988105773926
2a851255,3.198546494331822e-08
2cebdab4,0.9998874664306641
013b617b,0.5938905477523804
21a8603a,0.6858530044555664
fe2f2579,0.8284050226211548
df069a3d,0.9934930205345154
595f7f57,0.48087751865386963
081bdb0a,3.971047449202736e-12
6f8e7b3a,0.6966800093650818
d1824fe1,6.231004601175982e-09
3ddc6778,0.5475234985351562
57e4244d,0.8266866207122803
18e2e176,0.45386749505996704
7394cdbc,0.9999992847442627
19821b41,5.811978109822956e-17
12e9563c,0.9910089373588562
b96c9ed9,0.9995102882385254
096d9c1b,0.8754290342330933
97454a30,0.9999796152114868
43b6c5d3,0.9820377826690674
2c58bcc5,0.00021782025578431785
0c71dc02,0.9717976450920105
f7cd79b0,0.5793486833572388
922ec513,0.00358210620470345
561b6b2c,0.3133927583694458
32913f04,0.3572740852832794
77aad507,0.29346397519111633
d62d5a9c,0.11185356229543686
be70bb3d,0.7600119113922119
84920252,0.9385285973548889
b9623d93,0.5948302745819092
ba925eca,0.06246284395456314
181ecadf,0.6035862565040588
6fbcc9e2,0.613532543182373
57d5b182,0.2471287101507187
d3013a36,0.5897809863090515
21cafb54,0.11430195719003677
d1a6cc74,1.0391570416656837e-12
c4017d47,0.17195573449134827
22e05854,0.0004514011961873621
7eb53ec8,0.9901622533798218
c77a806d,0.9998993873596191
c114c951,0.9758327007293701
71495521,0.045419588685035706
98bb1260,0.30307096242904663
546ec108,0.9423279166221619
78f39102,0.011346775107085705
26b6379a,0.562078058719635
8cb14c23,0.327382355928421
75892ee1,0.1601300686597824
3d31d65f,0.6658397912979126
30784a7a,0.9999021291732788
efba2a23,0.9999923706054688
9fcb2c5a,1.3296244246612912e-23
9910ee7e,2.7926200800720835e-06
dc97b587,0.29789307713508606
7732ca72,0.9999998807907104
c4bac1f1,0.7860809564590454
a80ddf30,1.1088075903840834e-18
fe79c536,0.825797975063324
84e34259,1.0
7db3b563,0.8888158798217773
5e946e6e,0.928850531578064
76881bf4,0.9826609492301941
7c606237,0.7987141013145447
7aa06d7d,0.6171796321868896
0d035cbc,0.8751930594444275
0838e69f,0.030772719532251358
f6715e39,0.9983693957328796
499004bb,0.8253134489059448
